"year","origin_id","export_val","import_val","Export_ton","Import_ton"
2014,"ago",62111079021,29122534498,83641347,18781344
2014,"bdi",339387450,760691909,96197,635554
2014,"ben",2334429445,6989944338,1401434,6345149
2014,"bfa",3463499739,4114565643,1415469,4371310
2014,"bwa",7209890298,9305179737,1422804,4551092
2014,"caf",90189526,429876595,107560,174844
2014,"civ",14326002151,12108889676,9078340,11700972
2014,"cmr",6199282979,9066846544,6716074,8949500
2014,"cod",8335541138,6569683082,2558310,21981854
2014,"cog",11728745801,11961461894,11370174,4418613
2014,"com",72230646,284074737,27730,371768
2014,"cpv",114343390,834457785,48456,811578
2014,"dji",138782506,3261668686,257609,3278068
2014,"dza",64110051681,61036789311,89996511,45955401
2014,"egy",34327166624,87655302790,41699447,89390669
2014,"eri",581510942,432559796,246196,326190
2014,"eth",3128386390,16985298135,1283098,10694986
2014,"gab",13840903082,10719013855,18667970,3236457
2014,"gha",17288143758,18005787104,12811701,15455648
2014,"gin",3467119528,3436477474,19012822,4803896
2014,"gmb",221393458,1148820331,266365,1455948
2014,"gnb",300184426,428097477,324789,548705
2014,"gnq",13029396427,2628746036,16705933,1739568
2014,"ken",6376284166,19899217154,4079031,17210392
2014,"lbr",1538673827,7952057182,5776087,3839509
2014,"lby",20910418673,18067352187,28068752,18854076
2014,"lso",1413239927,1626155648,199435,1216110
2014,"mar",28941455665,47252277757,29314532,53401514
2014,"mdg",2674399354,3379501335,1033693,5194861
2014,"mli",3268993511,3149704940,459888,3407146
2014,"moz",7862280092,11253158495,83980029,14021723
2014,"mrt",4434173921,5610233159,25220849,5536839
2014,"mus",3293109811,6053504952,1273786,5522228
2014,"mwi",1467813572,2869596194,768368,1962099
2014,"nam",6705542543,8857856966,3933670,3752450
2014,"ner",1300551479,2535993215,556298,2223890
2014,"nga",103604950467,53454544816,121609985,31863689
2014,"rwa",735448478,2324447309,344254,1966518
2014,"sdn",6243989807,12180627640,4957670,10807547
2014,"sen",2954554047,7770774965,4714170,8982320
2014,"shn",18972121,71392280,6361,50097
2014,"sle",2511759100,2523387931,23568208,1193153
2014,"som",712446788,1760881348,246373,2061906
2014,"ssd",4401205323,545400658,6537131,613871
2014,"stp",17330957,230067245,14076,198395
2014,"swz",2434813412,2012976571,2890974,1778104
2014,"syc",620576350,2053825905,556332,427240
2014,"tcd",3177077405,1358506147,3467871,457077
2014,"tgo",2929416730,7878158497,5764282,10485201
2014,"tun",18522000906,26987117644,11163713,21747396
2014,"tza",7348684268,13743433576,3406060,12929997
2014,"uga",2349907812,6302991670,2200901,5861027
2014,"zaf",114106517164,103231918948,208823187,69123646
2014,"zmb",14047461331,10161773808,21454413,5587881
2014,"zwe",3659446695,6235105028,2740151,4435739
