"year","origin_id","export_val","import_val","Export_ton","Import_ton"
2016,"ago",30941751633,13144871736,90030565,20377834
2016,"bdi",218508108,745365347,84580,834198
2016,"ben",1242827896,4733831673,1116752,5995404
2016,"bfa",4258345005,3747740547,1369420,6432963
2016,"bwa",7779314157,6184962317,1170558,4084469
2016,"caf",199382640,503610072,180588,305750
2016,"civ",13169666673,10127853793,9799700,14002636
2016,"cmr",4205608970,5994584675,6694942,7621228
2016,"cod",7327488928,6562239926,3075755,6036526
2016,"cog",9679854818,15031393761,10039939,3444915
2016,"com",91716953,338740886,46711,448332
2016,"cpv",108928490,826699020,38396,1176919
2016,"dji",86794318,4394458732,88734,4425397
2016,"dza",32275999743,50789388755,99549854,45370808
2016,"egy",29227603126,76521543050,40274935,98967663
2016,"eri",382135423,351414253,173729,422534
2016,"eth",3101762394,18321972186,1363797,14920113
2016,"gab",10784614553,6715629637,16324157,3085701
2016,"gha",16440187622,14197619352,19740224,15668781
2016,"gin",4099626667,4300884471,17408003,5792689
2016,"gmb",197492227,970742689,99005,1826756
2016,"gnb",384312268,296445089,374496,482825
2016,"gnq",4601283923,1474741007,13471636,868349
2016,"ken",6323285665,15705462688,5516554,18706863
2016,"lbr",1103722351,8000131686,3005368,5647292
2016,"lby",20303510759,10498978105,52461205,11961378
2016,"lso",965665907,1435135069,308410,1411845
2016,"mar",29362620241,42897223686,29865162,59525406
2016,"mdg",2852468028,3072749974,1095040,5652363
2016,"mli",4717277028,4745114902,1022288,16250444
2016,"moz",5650370347,8120196213,85765470,189806333
2016,"mrt",3185349759,3617237930,26173200,4853067
2016,"mus",2952615353,5108857397,1849386,5830562
2016,"mwi",1213700150,2386254699,583758,2359038
2016,"nam",5366974943,7139004311,2657874,28511365
2016,"ner",948983762,1738983552,670918,2046829
2016,"nga",38764360623,36206303818,105850134,28356317
2016,"rwa",650662925,2913195721,255164,2554997
2016,"sdn",4490659113,12110108253,3418326,14816795
2016,"sen",3483065470,7363995272,6523983,11137142
2016,"shn",26582612,47368972,1913,32631
2016,"sle",978581651,1245516300,5559987,1667323
2016,"som",633342318,2624868572,228348,3814715
2016,"ssd",1479369314,530054842,4566977,650835
2016,"stp",22839486,150584869,15063,117809
2016,"swz",1847498578,1622843471,2340276,2763274
2016,"syc",634055843,1632135651,229007,13112920
2016,"tcd",1731179770,632557411,5513343,394103
2016,"tgo",2308982232,5833591358,4579809,8140092
2016,"tun",15977330028,20095594915,10529835,17825418
2016,"tza",6015348440,10017066973,2965832,9913943
2016,"uga",2781513035,5200410423,2191606,6802642
2016,"zaf",106961787195,76714465766,261774579,91921855
2016,"zmb",9884085946,7691725736,5182897,5646566
2016,"zwe",3069078519,5490993126,1953377,5036079
