"year","origin_id","export_val","import_val","Export_ton","Import_ton"
1995,"ago",3599934326,1658030321,25885723,1009598
1995,"bdi",249666817,308149501,62516,329331
1995,"ben",210206957,934219692,267110,1042476
1995,"bfa",276055908,557081295,230652,889897
1995,"caf",221011828,227044058,80686,107453
1995,"civ",4813935896,3101140165,6721297,6440163
1995,"cmr",2264498729,1254802744,7045022,1786172
1995,"cod",1507102380,1150801348,1502643,1149644
1995,"cog",1547734036,780269405,8236318,422900
1995,"com",12300145,170518651,1879,198648
1995,"cpv",11484274,219250455,2023,476553
1995,"dji",45775464,342770519,160519,267677
1995,"dza",11251762314,12053276077,67854154,16626775
1995,"egy",6544495008,16101942369,29207819,26517392
1995,"eri",11088349,128291581,7768,111538
1995,"eth",583913348,1608396164,347977,2264533
1995,"gab",2719817522,765194824,18300316,379799
1995,"gha",1456524931,1790841346,1856698,2373403
1995,"gin",891921015,962260307,13307433,2114809
1995,"gmb",187554274,316596685,43208,454175
1995,"gnb",107706945,116078555,97803,111933
1995,"gnq",107816236,81004035,533868,159701
1995,"ken",1637843829,2593354460,2264690,2477188
1995,"lbr",944822710,4898637237,339251,3543127
1995,"lby",9199370323,4293742317,66413152,6194592
1995,"mar",7572678511,9783483400,20439370,24695521
1995,"mdg",687585032,710774812,564252,1102458
1995,"mli",247389149,618776582,129222,919731
1995,"moz",261584663,1061829801,731305,2422229
1995,"mrt",631757188,521651610,11480063,909031
1995,"mus",1770628306,2352446003,896054,2516964
1995,"mwi",478955760,631139241,614424,1743254
1995,"ner",450730483,396824804,287455,530090
1995,"nga",13008352276,4792899211,87060395,5167270
1995,"rwa",46746859,162043233,16281,226019
1995,"sdn",833689863,1452431600,1558505,2391534
1995,"sen",533374550,1261191909,896412,2185972
1995,"shn",5250074,21094677,1157,24088
1995,"sle",185816712,194311629,205882,417260
1995,"som",131072109,82416023,126351,174347
1995,"stp",6784087,40880892,4261,45313
1995,"syc",71402300,307143015,153795,379294
1995,"tcd",124839648,256351037,62804,269309
1995,"tgo",411983705,817335361,2969324,1844231
1995,"tun",5946438275,8460248227,10859791,13828136
1995,"tza",632123764,2013110619,396041,4663854
1995,"uga",779862351,1172126164,407041,1220432
1995,"za1",27405161913,27545298677,85819252,23295262
1995,"zmb",1379022263,955725569,2035890,3873866
1995,"zwe",2080698502,2713782550,5663738,11555775
