"year","origin_id","export_val","import_val","Export_ton","Import_ton"
2020,"ago",26094937618,9828619312,71820314,6218530
2020,"bdi",213396865,997963666,103925,1216356
2020,"ben",1639735601,3691074515,1740810,5534602
2020,"bfa",8323208930,4572963205,1577537,6702931
2020,"bwa",4499912073,6700656933,1369075,4157971
2020,"caf",170332639,711619477,269867,540999
2020,"civ",14466127301,11568100455,13234349,17652871
2020,"cmr",5003742731,7785278973,10083218,9631569
2020,"cod",19332474060,8600309735,6879167,7994741
2020,"cog",7833251611,2957167414,13537668,2575890
2020,"com",66444948,335812749,27433,586947
2020,"cpv",104674192,1167860244,33983,1709139
2020,"dji",207273274,5431097591,174676,6043560
2020,"dza",21983213961,31980628049,65944269,35215827
2020,"egy",36454991022,79823031414,58008402,101218048
2020,"eri",647156330,314145630,368376,270437
2020,"eth",3650315615,14412999479,1454161,12622220
2020,"gab",7449381102,3913429590,19132810,2347051
2020,"gha",14027245740,16622617487,16045828,19759310
2020,"gin",12132081948,4777940073,77467640,5573656
2020,"gmb",368077911,1569250054,169962,2563936
2020,"gnb",181232273,328624247,174650,590817
2020,"gnq",3046575540,1280704908,9418385,759244
2020,"ken",7047614663,16904826792,5221363,22233951
2020,"lbr",1147874151,7823662709,5694903,6277027
2020,"lby",9269796856,12359745961,20414373,14159095
2020,"lso",964389566,1313198190,160539,1403680
2020,"mar",32854969305,45975725783,37971718,66544606
2020,"mdg",2813762142,3442596071,1188982,4850636
2020,"mli",6931998308,5873436943,1205759,7737636
2020,"moz",6135991502,10340977785,240586310,112651239
2020,"mrt",4234932575,3634342755,15589283,5357687
2020,"mus",2203950909,4586776578,1292164,5215219
2020,"mwi",924950112,2782987135,587779,2203972
2020,"nam",4862551950,5240672306,2234619,4065244
2020,"ner",2754037717,3180562334,778675,3004880
2020,"nga",43362918581,55819610128,259735435,44320385
2020,"rwa",1224249233,3909199834,414888,3505852
2020,"sdn",4157871158,8747244204,2891609,7703729
2020,"sen",4430894792,9831266675,6935034,15493785
2020,"shn",11582584,52907692,617,32297
2020,"sle",572997645,1171983206,1760767,1879729
2020,"som",471120647,4406392388,142932,5089405
2020,"ssd",857065230,1117091267,2134508,1138917
2020,"stp",27531178,140495229,9716,177962
2020,"swz",1978149968,1645396891,2039938,2120571
2020,"syc",1126048497,2287546028,272971,836030
2020,"tcd",1698344228,1146317463,4133583,715297
2020,"tgo",2189025423,7522239812,5913156,13324540
2020,"tun",15781459816,18931958026,10134530,17411094
2020,"tza",8095409111,11446057214,4926531,11782014
2020,"uga",5763309929,8865292288,2489825,8543590
2020,"zaf",111599736133,70755156046,234156762,58760434
2020,"zmb",9877482354,5895540486,5877442,6564006
2020,"zwe",5172298913,5827991633,2757524,5463901
