"year","origin_id","export_val","import_val","Export_ton","Import_ton"
2007,"ago",42855714357,12649677217,84019477,6364681
2007,"bdi",156197713,507838725,81071,560252
2007,"ben",769864058,3304188878,798701,4145306
2007,"bfa",874614531,1942143984,981554,2443344
2007,"bwa",3817743130,4100140624,804918,2953028
2007,"caf",216422709,264256892,264079,189337
2007,"civ",9616455269,7174994953,9468834,8923449
2007,"cmr",5828693114,4240990612,8834284,4145496
2007,"cod",2121341861,2855547413,1458743,2811822
2007,"cog",9692240049,5674442846,16070887,1985064
2007,"com",43475499,181489366,49959,184270
2007,"cpv",133729166,799898373,133019,904902
2007,"dji",204082119,1691920734,113795,1885287
2007,"dza",63777327921,30534314365,190066993,25259228
2007,"egy",26073841458,41249100771,46191174,53937043
2007,"eri",73496456,334575532,17149,419717
2007,"eth",1400295248,6342191512,766109,5532780
2007,"gab",6654025343,2773848520,14793990,1506376
2007,"gha",5190519838,9021370432,4548123,10214113
2007,"gin",2316021933,1886198362,17724250,3439004
2007,"gmb",53403475,871127120,89897,1477510
2007,"gnb",84915430,199852515,159544,316278
2007,"gnq",9254294237,1397097971,17749391,942792
2007,"ken",4805216244,9968163150,3775084,9469577
2007,"lbr",1051121293,6390224407,549468,5031584
2007,"lby",37741133978,9296889794,71480841,8361946
2007,"lso",957424210,1082949287,234117,430597
2007,"mar",19753435051,33796341319,30108763,43237361
2007,"mdg",1469986780,2683863165,549414,2426670
2007,"mli",1498894950,2606123407,340924,3126852
2007,"moz",3348351451,3447956219,4410714,4912238
2007,"mrt",2023182752,1971578333,13412458,3135255
2007,"mus",2425043950,4245364823,1083384,4480924
2007,"mwi",1131998001,1499134095,905728,1197267
2007,"myt",12625541,569141387,5373,348384
2007,"nam",4482824372,4399177384,2704754,10058039
2007,"ner",570897424,1923036272,282955,7130437
2007,"nga",74074378035,39973422317,125171432,36497981
2007,"rwa",278564597,766010350,135349,774537
2007,"sdn",12847054930,11005898802,22072268,6092543
2007,"sen",1791840412,5527805563,2680891,7575337
2007,"shn",21763222,77155911,2364,44283
2007,"sle",403563106,615462847,1335995,1058966
2007,"som",232580255,711217201,225513,1300672
2007,"stp",15029653,137789712,17694,151539
2007,"swz",1994058662,1427616652,3813612,3489670
2007,"syc",858593197,2341842356,402134,870173
2007,"tcd",2508121162,606716060,5410145,397986
2007,"tgo",1308602088,3436426507,3589581,4366853
2007,"tun",16994905603,20176122727,14192818,20896080
2007,"tza",2787311875,6721481954,1913545,6449949
2007,"uga",1624749505,3694641289,1501940,4033232
2007,"zaf",93470480727,81801656123,194593037,64291115
2007,"zmb",6463406895,3980551639,1897946,2683677
2007,"zwe",3331830384,3027268844,2990813,2492011
