"year","origin_id","export_val","import_val","Export_ton","Import_ton"
2002,"ago",7931657456,2911193467,39781572,3158985
2002,"bdi",44494829,171381966,244925,317484
2002,"ben",306271544,1330298201,452144,2255018
2002,"bfa",315086029,735488247,524199,1631382
2002,"bwa",4246320261,3329678294,609690,3668717
2002,"caf",206710682,102042372,123273,115064
2002,"civ",5546152520,3391044967,7421610,8197104
2002,"cmr",2172924730,2129685568,7138492,4258474
2002,"cod",1457089466,750680702,1452819,1150737
2002,"cog",2211610540,936661208,11191919,1138243
2002,"com",32765492,92009521,2844,206983
2002,"cpv",23071220,361130508,24617,596154
2002,"dji",29745681,491355070,201224,910094
2002,"dza",20770178539,13880885605,90717031,23186896
2002,"egy",7752130303,17431809684,22755432,36937231
2002,"eri",10908261,204636381,3045,378525
2002,"eth",544764196,1924531094,648251,2693611
2002,"gab",3057949984,1064186669,15956559,984458
2002,"gha",1728092695,3309104677,2648136,6761603
2002,"gin",1094047320,938295917,13119837,1996387
2002,"gmb",39985303,432823644,62984,972356
2002,"gnb",87705223,80983984,206571,205541
2002,"gnq",1902517846,417725183,8996160,401477
2002,"ken",2078366202,3718657327,2806780,6921906
2002,"lbr",807992634,3754486977,1082172,4093468
2002,"lby",10082356547,4996236191,53528090,7906669
2002,"lso",571779949,713085167,197818,775841
2002,"mar",9958541065,12866785881,23301956,34245211
2002,"mdg",892909585,757686781,382146,1506131
2002,"mli",917415201,1075127569,395067,2299918
2002,"moz",1194735863,1797960011,1529479,3885451
2002,"mrt",670820223,800622969,12330259,2240326
2002,"mus",1988154437,2417148975,1140385,3037786
2002,"mwi",636249279,806914607,396992,1173080
2002,"myt",34207992,181106052,6561,164543
2002,"nam",1552133601,1402870684,1605034,2488757
2002,"ner",319420020,598170001,418602,1033388
2002,"nga",20249970746,13854571454,82070998,21756469
2002,"rwa",144381659,311746652,310927,353598
2002,"sdn",3084227614,3086491000,11672036,4397707
2002,"sen",1043232731,2374194932,3894609,5460222
2002,"shn",22842208,36982604,4616,56474
2002,"sle",168654953,544852466,43523,7377136
2002,"som",78068712,188465219,162404,652840
2002,"stp",13135672,59404488,9727,93715
2002,"swz",1537586995,1147046820,2318125,3314004
2002,"syc",437785720,529197793,330400,478145
2002,"tcd",66995140,396914409,61635,306051
2002,"tgo",431655426,1175114842,2780107,2380468
2002,"tun",8527705603,10081888370,11397576,17029527
2002,"tza",1195658522,2004453954,923289,3090186
2002,"uga",642701285,1231147356,492687,1645837
2002,"zaf",43426482239,26358161877,162494398,41267527
2002,"zmb",1341764468,1487015173,911898,1500269
2002,"zwe",2355211786,2195296700,2959043,2482840
