"year","origin_id","export_val","import_val","Export_ton","Import_ton"
2005,"ago",23174823564,10044346345,60235345,5531354
2005,"bdi",124626052,339285380,61489,336898
2005,"ben",569236107,1867977061,846686,2872189
2005,"bfa",535650873,1352431027,625386,2179396
2005,"bwa",4962307594,3202896546,1185657,3268160
2005,"caf",213680250,190496493,657048,302646
2005,"civ",8454988846,6158277722,9249361,8542104
2005,"cmr",4012673436,3231014672,7943407,5384593
2005,"cod",1443279373,1651326652,1252414,1949102
2005,"cog",6302908826,1602391957,15092943,1447312
2005,"com",30327649,155713810,16413,256334
2005,"cpv",107810489,478378654,258045,661919
2005,"dji",68907506,974701044,131991,1021501
2005,"dza",48426899084,22498301214,143886058,23431741
2005,"egy",16272122672,28300572272,38863340,45631613
2005,"eri",26905876,310958557,11545,465560
2005,"eth",955794437,4901544783,854280,8148680
2005,"gab",5448093373,1701837971,16850884,913245
2005,"gha",3962861342,5949464563,4795600,9472080
2005,"gin",1450677522,1395138868,15322891,2626630
2005,"gmb",36537726,646063163,40624,1419175
2005,"gnb",105969993,227458190,104300,471694
2005,"gnq",6612433164,1018759313,17922864,569247
2005,"ken",3892888923,6845975845,4212247,8160371
2005,"lbr",1493519669,4475833415,989437,3719609
2005,"lby",28667850978,7881543540,70552806,10328318
2005,"lso",606209862,824925330,78520,519777
2005,"mar",15150285390,22454464599,27536204,38170433
2005,"mdg",1217541190,1839978578,432005,1838109
2005,"mli",1143125560,1873737741,426986,2983146
2005,"moz",2470185455,2609323136,2733485,5920518
2005,"mrt",1113232706,1714193050,10762636,2123135
2005,"mus",2305248510,3488747768,1173662,3956502
2005,"mwi",828527384,1277988325,468256,1236396
2005,"myt",8562402,332041522,2145,320022
2005,"nam",3054535083,2703791762,1326513,1816157
2005,"ner",481628435,975111574,379918,1355979
2005,"nga",46754615235,18246063755,112573437,25933008
2005,"rwa",201122500,552815344,93612,566633
2005,"sdn",6842825958,9001740726,15162186,9280729
2005,"sen",1476848362,4015266120,2642704,6923674
2005,"shn",14019585,63868160,1761,39822
2005,"sle",228218385,548677698,80666,889587
2005,"som",197956598,503354317,286753,983374
2005,"stp",12088384,74478648,10316,108634
2005,"swz",1587277301,1789146635,2144177,2101428
2005,"syc",765772383,1909892970,353395,705994
2005,"tcd",2169982337,379355971,6028878,239195
2005,"tgo",740503816,1819659177,3451291,2858907
2005,"tun",11930184160,14158718743,12192166,17517265
2005,"tza",2310481665,3775116657,1535911,4755324
2005,"uga",1092342698,2249725373,774177,2849644
2005,"zaf",70044138067,56462525032,171989288,47050963
2005,"zmb",3097939259,2442579616,1670834,2235152
2005,"zwe",2714768651,2489526341,2471707,3627372
