"Année","Code-ISO","Total-export-alimentaire-USD","Total-import-alimentaire-USD","Total-export-autres-USD","Total-import-autres-USD","Total-export-USD","Total-import-USD"
2014,"abw",102020331,363018918,630734892,3072998251,732755223,3436017169
2014,"afg",488815201,2659867430,423607781,8285159065,912422982,10945026495
2014,"ago",116550697,5354593353,61994528324,23767941145,62111079021,29122534498
2014,"aia",3071975,12237432,17048256,73174527,20120231,85411959
2014,"alb",177146652,752865857,2365215086,3526965721,2542361738,4279831578
2014,"and",2974200,363274181,432039794,1315315765,435013994,1678589946
2014,"are",9273568688,17600358841,251297313422,196047698752,260570882110,213648057593
2014,"arg",40083375411,1836716601,30560831476,63861878009,70644206887,65698594610
2014,"arm",419805210,817134254,1419299751,3656568535,1839104961,4473702789
2014,"asm",32432606,60033137,26859800,168876051,59292406,228909188
2014,"atf",6113378,11148238,2759206,32567626,8872584,43715864
2014,"atg",36590360,136494195,576959754,756684846,613550114,893179041
2014,"aus",36329600054,14689551950,231947945182,205002597338,268277545236,219692149288
2014,"aut",12810327231,14315519716,152477145571,156108574372,165287472802,170424094088
2014,"aze",862152738,2152467247,25598867693,11115586192,26461020431,13268053439
2014,"bdi",77723976,93918304,261663474,666773605,339387450,760691909
2014,"bel",39153049579,37898762236,305312750675,309722071616,344465800254,347620833852
2014,"ben",268586708,2585274486,2065842737,4404669852,2334429445,6989944338
2014,"bes",1072,17269169,161244856,144444174,161245928,161713343
2014,"bfa",284160130,571801214,3179339609,3542764429,3463499739,4114565643
2014,"bgd",1120033612,6094863678,32510063819,33727007532,33630097431,39821871210
2014,"bgr",5226998257,3400412599,26290233690,31717385694,31517231947,35117798293
2014,"bhr",610998655,1944177358,21764036826,19591793641,22375035481,21535970999
2014,"bhs",96615532,580121482,4915383324,9153841463,5011998856,9733962945
2014,"bih",436059658,1885859321,5794414425,9299476681,6230474083,11185336002
2014,"blm",786772,1893528,5538784,26273228,6325556,28166756
2014,"blr",5332458673,4663535373,30698172755,33612962697,36030631428,38276498070
2014,"blz",381671429,243304650,220034662,1042460334,601706091,1285764984
2014,"bmu",6801789,202670499,49181404,3023421967,55983193,3226092466
2014,"bol",2053390113,813752401,11382593318,9950536089,13435983431,10764288490
2014,"bra",85995438083,12350269949,148018574051,229630400189,234014012134,241980670138
2014,"brb",114785054,361447473,494964925,1595855984,609749979,1957303457
2014,"brn",32218219,579960608,10584565776,3713675663,10616783995,4293636271
2014,"btn",6081808,34098393,170472838,204583450,176554646,238681843
2014,"bwa",142223532,727417348,7067666766,8577762389,7209890298,9305179737
2014,"caf",3951092,103767867,86238434,326108728,90189526,429876595
2014,"can",53186611885,36931472889,415804882714,415195536060,468991494599,452127008949
2014,"cck",52905,4853011,8675117,6280103,8728022,11133114
2014,"che",12165771469,13224782199,290364595020,272764739314,302530366489,285989521513
2014,"chl",19075971032,6488705481,58399653890,62226290303,77475624922,68714995784
2014,"chn",58897603829,105272433234,2377245439901,1491512121082,2436143043730,1596784554316
2014,"civ",7429661198,2136929701,6896340953,9971959975,14326002151,12108889676
2014,"cmr",1092109697,1450794158,5107173282,7616052386,6199282979,9066846544
2014,"cod",78987420,1353325623,8256553718,5216357459,8335541138,6569683082
2014,"cog",56816003,1105906538,11671929798,10855555356,11728745801,11961461894
2014,"cok",23641795,35522839,10146712,109950054,33788507,145472893
2014,"col",7684657901,6125343520,51741417658,57202463853,59426075559,63327807373
2014,"com",47154657,101145779,25075989,182928958,72230646,284074737
2014,"cpv",91048419,235881663,23294971,598576122,114343390,834457785
2014,"cri",5704907883,1807018747,14286571174,15386254300,19991479057,17193273047
2014,"cub",918869859,1775368976,813486129,4285318097,1732355988,6060687073
2014,"cuw",53514806,281055890,2667864351,2551334993,2721379157,2832390883
2014,"cxr",164473,4891658,34922430,31021233,35086903,35912891
2014,"cym",7068813,101167188,391498595,2165361812,398567408,2266529000
2014,"cyp",902350849,1689820712,4614703752,9586706829,5517054601,11276527541
2014,"cze",8134389658,9769414576,155956296022,143052534360,164090685680,152821948936
2014,"deu",89358008041,99900392058,1308456897943,1028615012690,1397814905984,1128515404748
2014,"dji",44891690,823329727,93890816,2438338959,138782506,3261668686
2014,"dma",7791487,55085695,78675711,184257480,86467198,239343175
2014,"dnk",23215456496,14723794076,77861297891,86221989828,101076754387,100945783904
2014,"dom",2571398545,2885229990,8488605895,16104152341,11060004440,18989382331
2014,"dza",401634183,11949504266,63708417498,49087285045,64110051681,61036789311
2014,"ecu",10811954491,2246891101,17497865058,25983774282,28309819549,28230665383
2014,"egy",5906053867,18908050279,28421112757,68747252511,34327166624,87655302790
2014,"eri",6181270,97263878,575329672,335295918,581510942,432559796
2014,"esp",52098443084,39720850799,253283316500,314834295491,305381759584,354555146290
2014,"est",1820942803,2211094366,16460991084,18642457864,18281933887,20853552230
2014,"eth",2152324690,1408097300,976061700,15577200835,3128386390,16985298135
2014,"fin",2255378923,6557956506,76017594569,66872290434,78272973492,73430246940
2014,"fji",624870851,595546570,654890905,2850493822,1279761756,3446040392
2014,"flk",191947813,14397719,15473474,177758322,207421287,192156041
2014,"fra",79607721038,63149392999,509667414700,589081005846,589275135738,652230398845
2014,"fsm",32465735,39573332,3352791,98040506,35818526,137613838
2014,"gab",24959914,640188562,13815943168,10078825293,13840903082,10719013855
2014,"gbr",33814559862,69326338003,430718622933,615063610697,464533182795,684389948700
2014,"geo",840652344,1413819083,2862181034,7800117810,3702833378,9213936893
2014,"gha",4376666146,3086127534,12911477612,14919659570,17288143758,18005787104
2014,"gib",3928835,198349999,1166720362,11753540814,1170649197,11951890813
2014,"gin",138676879,854835810,3328442649,2581641664,3467119528,3436477474
2014,"gmb",82932634,428317761,138460824,720502570,221393458,1148820331
2014,"gnb",243721029,141065765,56463397,287031712,300184426,428097477
2014,"gnq",2469335,381357044,13026927092,2247388992,13029396427,2628746036
2014,"grc",6288371682,8307157102,27698654107,55153723016,33987025789,63460880118
2014,"grd",27365014,90522508,17273801,270577639,44638815,361100147
2014,"grl",802776231,176263131,14021929,721161551,816798160,897424682
2014,"gtm",5798287617,2601651623,6449321447,16137191703,12247609064,18738843326
2014,"gum",2565463,93240100,23664173,1088177817,26229636,1181417917
2014,"guy",567075843,299182170,1035799225,1684490170,1602875068,1983672340
2014,"hkg",6821428462,28331941182,135649390653,579949178873,142470819115,608281120055
2014,"hnd",2887680905,1571191686,6051671271,8380149047,8939352176,9951340733
2014,"hrv",1721472350,3111146209,11968423077,20137210429,13689895427,23248356638
2014,"hti",57286658,1358175215,1029755085,2399687078,1087041743,3757862293
2014,"hun",9646842299,5984701991,98764446976,96264839412,108411289275,102249541403
2014,"idn",40874954822,17722657535,169792232469,165349483958,210667187291,183072141493
2014,"ind",39008336563,20172771788,276176456473,432997529051,315184793036,453170300839
2014,"iot",1817089,7215427,31956866,16077981,33773955,23293408
2014,"irl",17338097139,10377393617,114612816494,73312063582,131950913633,83689457199
2014,"irn",6381307634,17440913559,70717045579,51656624361,77098353213,69097537920
2014,"irq",155852354,11934691281,86590842185,52292068346,86746694539,64226759627
2014,"isl",2425038244,671736424,4282065779,5090621339,6707104023,5762357763
2014,"isr",3681368549,7028221622,67566537531,63001734899,71247906080,70029956521
2014,"ita",46219730720,53088432811,463939991856,423299916097,510159722576,476388348908
2014,"jam",397873739,1110504098,1091620511,4798472513,1489494250,5908976611
2014,"jor",1525684328,4700073778,8353467058,21129630223,9879151386,25829704001
2014,"jpn",4935723412,69807685092,752694809833,711590238681,757630533245,781397923773
2014,"kaz",2912252490,4657361359,66102874757,38369271178,69015127247,43026632537
2014,"ken",3263929106,2190071384,3112355060,17709145770,6376284166,19899217154
2014,"kgz",476388128,941350892,1420293175,6341204833,1896681303,7282555725
2014,"khm",871915624,1638523603,14072603122,15624931333,14944518746,17263454936
2014,"kir",81298108,53125028,6261941,149247733,87560049,202372761
2014,"kna",7155662,59492774,102429171,375291616,109584833,434784390
2014,"kor",6761411655,28663706030,581406534390,495280340765,588167946045,523944046795
2014,"kwt",527658254,5001510585,102405041853,29216567007,102932700107,34218077592
2014,"lao",626498732,730606914,4560956885,6525486310,5187455617,7256093224
2014,"lbn",1059305451,3840477931,3555090738,18114601408,4614396189,21955079339
2014,"lbr",29069345,325756887,1509604482,7626300295,1538673827,7952057182
2014,"lby",20709424,3901415267,20889709249,14165936920,20910418673,18067352187
2014,"lca",29612567,162045446,260855070,1861282396,290467637,2023327842
2014,"lka",2877360721,2645058763,9367437451,20232930238,12244798172,22877989001
2014,"lso",43082130,319622383,1370157797,1306533265,1413239927,1626155648
2014,"ltu",6676974463,5007121640,23545618647,30307733257,30222593110,35314854897
2014,"lux",1475635450,2815573653,17416044577,21724734355,18891680027,24540308008
2014,"lva",2685025998,2744428649,11647270800,14701799222,14332296798,17446227871
2014,"mac",119720374,2010840078,1318207420,9512313115,1437927794,11523153193
2014,"mar",5695898164,5889974183,23245557501,41362303574,28941455665,47252277757
2014,"mda",1311606148,841752716,1797669124,4834467729,3109275272,5676220445
2014,"mdg",820046132,555673265,1854353222,2823828070,2674399354,3379501335
2014,"mdv",169531641,447702007,14296934,1750121030,183828575,2197823037
2014,"mex",29130179194,26798444255,381008884858,351968406960,410139064052,378766851215
2014,"mhl",131803374,37496342,721293353,12800965751,853096727,12838462093
2014,"mkd",677144372,875035279,4983207467,6798201874,5660351839,7673237153
2014,"mli",82510668,576726536,3186482843,2572978404,3268993511,3149704940
2014,"mlt",312082403,863987529,6209119820,11944513887,6521202223,12808501416
2014,"mmr",2757490517,2973535108,25411646394,20450924315,28169136911,23424459423
2014,"mne",132466953,671207986,527284149,2008311476,659751102,2679519462
2014,"mng",56178072,576829171,6144067469,4887815329,6200245541,5464644500
2014,"mnp",302092,15349887,2198013,108214621,2500105,123564508
2014,"moz",1045007239,1671023248,6817272853,9582135247,7862280092,11253158495
2014,"mrt",1189692290,987701471,3244481631,4622531688,4434173921,5610233159
2014,"msr",471639,8223634,4656915,48174616,5128554,56398250
2014,"mus",1032050494,1314546086,2261059317,4738958866,3293109811,6053504952
2014,"mwi",1080499291,328497294,387314281,2541098900,1467813572,2869596194
2014,"mys",27787865773,16834671488,268856528356,196157335818,296644394129,212992007306
2014,"nam",1357311482,1010135607,5348231061,7847721359,6705542543,8857856966
2014,"ncl",29157865,445098619,1779247016,2884595319,1808404881,3329693938
2014,"ner",166193352,605054220,1134358127,1930938995,1300551479,2535993215
2014,"nfk",237408,6168261,4144128,15659735,4381536,21827996
2014,"nga",1789743277,8531258763,101815207190,44923286053,103604950467,53454544816
2014,"nic",2493619014,1053245713,2804917463,5458088619,5298536477,6511334332
2014,"niu",681980,3602271,3287257,15582540,3969237,19184811
2014,"nld",92946565292,69703416484,410412102552,491623558140,503358667844,561326974624
2014,"nor",12117108074,8646319901,136259396955,82980129070,148376505029,91626448971
2014,"npl",308442811,1412582676,791945960,6823160669,1100388771,8235743345
2014,"nru",1385367,28282250,34813690,89270007,36199057,117552257
2014,"nzl",26313320242,4748075292,17594010845,38216675157,43907331087,42964750449
2014,"omn",1511657023,3743389239,50420951319,27630840352,51932608342,31374229591
2014,"pak",6310166959,6188387399,23528825925,45092039298,29838992884,51280426697
2014,"pan",1259437813,2198961041,10871550945,37294032268,12130988758,39492993309
2014,"pcn",139574,245863,1186176,1962791,1325750,2208654
2014,"per",9086950173,4566364042,31641626942,38234823200,40728577115,42801187242
2014,"phl",7983280194,9777464012,65507355351,69578584336,73490635545,79356048348
2014,"plw",14296366,43718379,9209541,142598492,23505907,186316871
2014,"png",1224716330,745045862,8697485817,4556543256,9922202147,5301589118
2014,"pol",28579820415,19899053150,179953150772,199127308522,208532971187,219026361672
2014,"prk",297862097,667041805,3705960383,3429657033,4003822480,4096698838
2014,"prt",8371557051,12159580674,57097016403,68889184354,65468573454,81048765028
2014,"pry",6716205373,1044916736,3255058242,11436133790,9971263615,12481050526
2014,"pse",238311493,1432619981,732261250,4307737986,970572743,5740357967
2014,"pyf",40159447,452923394,203614424,1332040566,243773871,1784963960
2014,"qat",43497506,3173415624,128759259003,30778958999,128802756509,33952374623
2014,"rou",8049434796,6923048583,65652509452,69459905520,73701944248,76382954103
2014,"rus",23130393884,41085159277,460538876290,256470233959,483669270174,297555393236
