"Année","Code-ISO","Total-export-alimentaire-USD","Total-import-alimentaire-USD","Total-export-autres-USD","Total-import-autres-USD","Total-export-USD","Total-import-USD"
2011,"abw",343046161,367915285,4395308525,2748581794,4738354686,3116497079
2011,"afg",309395243,2657277449,282612832,10669452537,592008075,13326729986
2011,"ago",41440396,4068063415,66157819654,18720970824,66199260050,22789034239
2011,"aia",2203001,7814860,13916206,43409314,16119207,51224174
2011,"alb",115904179,934206623,2151733849,4548042113,2267638028,5482248736
2011,"and",307326790,382377694,185917476,1285248202,493244266,1667625896
2011,"are",8060103630,15160457336,211140220418,178078117601,219200324048,193238574937
2011,"arg",45979127691,2016582726,38982532632,69199539391,84961660323,71216122117
2011,"arm",248575381,821452379,1335461806,3588650614,1584037187,4410102993
2011,"asm",11906249,43751939,43285432,173131888,55191681,216883827
2011,"atf",3513623,5741121,1094925,30597985,4608548,36339106
2011,"atg",3941762482,230459657,907432950,2613037681,4849195432,2843497338
2011,"aus",33121407593,11984126111,231561499877,219528881534,264682907470,231513007645
2011,"aut",12356500918,13450312411,150825636626,163340542429,163182137544,176790854840
2011,"aze",719320205,1819169977,31011024804,10705207938,31730345009,12524377915
2011,"bdi",129744260,299178451,122602866,904626917,252347126,1203805368
2011,"bel",37617246155,36866825708,321651550013,323097137460,359268796168,359963963168
2011,"ben",274287731,1025265126,1171274265,4923603725,1445561996,5948868851
2011,"bes",0,4840,26458,454970,26458,459810
2011,"bfa",217555225,506341878,2684238736,2655958934,2901793961,3162300812
2011,"bgd",1083248019,7457715577,27287511070,33026953969,28370759089,40484669546
2011,"bgr",4348568548,3218064276,24547258925,30297889239,28895827473,33515953515
2011,"bhr",436033690,1524965213,12092810979,17483657509,12528844669,19008622722
2011,"bhs",109979816,532522733,3068126063,9694809243,3178105879,10227331976
2011,"bih",406321225,1986310423,5626014072,9225223802,6032335297,11211534225
2011,"blr",3827623038,3114339001,36514560924,40542344838,40342183962,43656683839
2011,"blz",434256212,138938524,482877369,3581657858,917133581,3720596382
2011,"bmu",44984079,162416363,549923421,3710893142,594907500,3873309505
2011,"bol",1325492047,704630850,7735640175,8366160164,9061132222,9070791014
2011,"bra",84790688847,12009469913,183553467271,228261895966,268344156118,240271365879
2011,"brb",470755729,850257707,876655838,5473558848,1347411567,6323816555
2011,"brn",10721684,525475814,11892595023,5080132514,11903316707,5605608328
2011,"btn",35923650,129347936,376499008,993703927,412422658,1123051863
2011,"bwa",128639258,810250808,5983761219,7531507522,6112400477,8341758330
2011,"caf",6794681,95433140,219176528,393233172,225971209,488666312
2011,"can",46477993679,32910377153,390826483062,407275876522,437304476741,440186253675
2011,"cck",333757,1707331,54334495,12921463,54668252,14628794
2011,"che",11472828881,12838589160,283864168442,252857085774,295336997323,265695674934
2011,"chl",16102960122,5832761001,67800272274,65818650306,83903232396,71651411307
2011,"chn",54926676178,77681288768,2105342623926,1381723706155,2160269300104,1459404994923
2011,"civ",6705859514,2081857658,6013146355,5414872982,12719005869,7496730640
2011,"cmr",1145233118,1396312170,4326333385,4755290263,5471566503,6151602433
2011,"cod",87052236,1052457906,6909119077,4294267685,6996171313,5346725591
2011,"cog",66291486,697101140,15164364063,7853121447,15230655549,8550222587
2011,"cok",17223980,33227330,17672672,80803955,34896652,114031285
2011,"col",7627382964,5205321185,54544614679,48330715687,62171997643,53536036872
2011,"com",40416624,103465916,23626133,176497012,64042757,279962928
2011,"cpv",97485758,251267628,109052341,780832423,206538099,1032100051
2011,"cri",5163799558,1590183178,16470655097,16488323454,21634454655,18078506632
2011,"cub",1020013855,1543129454,1877138156,4797273434,2897152011,6340402888
2011,"cuw",88871542,443253159,3702896282,3799987383,3791767824,4243240542
2011,"cxr",322383,7166968,22444159,44725054,22766542,51892022
2011,"cym",1205975,78222065,1283743035,2980648641,1284949010,3058870706
2011,"cyp",765466086,1658396271,4647475276,12498162162,5412941362,14156558433
2011,"cze",6886954834,8950298359,146081623515,141280075799,152968578349,150230374158
2011,"deu",84830933518,99890220147,1301262562054,1060996368449,1386093495572,1160886588596
2011,"dji",55343122,766647587,54838407,1702454141,110181529,2469101728
2011,"dma",13501144,52247856,73085984,209228954,86587128,261476810
2011,"dnk",22420967389,13799261347,84187874294,82576236769,106608841683,96375498116
2011,"dom",2073057006,2753031256,6986897124,16291320555,9059954130,19044351811
2011,"dza",493834868,10814202621,76129652182,42973732665,76623487050,53787935286
2011,"ecu",8840543048,2017841413,16290798807,22718238542,25131341855,24736079955
2011,"egy",5519599675,18400714528,36280084170,55885686205,41799683845,74286400733
2011,"eri",1809431,150755454,336406774,333259517,338216205,484014971
2011,"esp",45820515125,39435253767,241714276748,320567502990,287534791873,360002756757
2011,"est",1619193871,1957928328,17124896782,17137593067,18744090653,19095521395
2011,"eth",1752756132,1361142635,533997852,8555933454,2286753984,9917076089
2011,"fin",2331840152,6146319181,81227660595,75696123520,83559500747,81842442701
2011,"fji",583090092,428299939,499097448,1910317386,1082187540,2338617325
2011,"flk",172487418,11216977,10454429,174251301,182941847,185468278
2011,"fra",81506343916,61037709331,500996348209,646990026584,582502692125,708027735915
2011,"fsm",54795752,62154130,3661853,149981435,58457605,212135565
2011,"gab",36570336,559864071,10898286241,2924940123,10934856577,3484804194
2011,"gbr",31035704000,66472400342,410339360923,604321856731,441375064923,670794257073
2011,"geo",407427563,1287159604,3205555880,6329101537,3612983443,7616261141
2011,"gha",5016037846,2434365345,10068162330,12455709059,15084200176,14890074404
2011,"gib",1364329,197899582,364365800,14645480657,365730129,14843380239
2011,"gin",163719872,650340296,1833098915,2354724166,1996818787,3005064462
2011,"gmb",120158649,388219834,138023629,686363138,258182278,1074582972
2011,"gnb",290099815,119738766,95244098,197088999,385343913,316827765
2011,"gnq",3595493,338627451,13282771589,3011438241,13286367082,3350065692
2011,"grc",6211155665,9180833870,25389701878,56450256135,31600857543,65631090005
2011,"grd",33077174,88669933,16489777,267949946,49566951,356619879
2011,"grl",667323173,185600018,47601606,825516416,714924779,1011116434
2011,"gtm",5538510304,2278221174,6686655383,14563094199,12225165687,16841315373
2011,"gum",8799557,98293125,93179740,985550317,101979297,1083843442
2011,"guy",545141999,291508059,1022269904,1904622356,1567411903,2196130415
2011,"hkg",5598782431,22969463150,118499095751,514272935693,124097878182,537242398843
2011,"hnd",2814300565,1511595449,5390374171,9339374743,8204674736,10850970192
2011,"hrv",1599470696,2629440320,13074111029,20121032827,14673581725,22750473147
2011,"hti",43281827,1111811935,859819858,2213629671,903101685,3325441606
2011,"hun",8848081034,5875534829,94353188605,92529828966,103201269639,98405363795
2011,"idn",37529271752,16994740494,196705212854,162227191439,234234484606,179221931933
2011,"ind",29993219412,16363421351,280451526896,447525290100,310444746308,463888711451
2011,"iot",981573,10923054,13073075,44407495,14054648,55330549
2011,"irl",16382499579,8711924540,129396028083,63200887542,145778527662,71912812082
2011,"irn",4853746116,14345370339,119959423014,63502778796,124813169130,77848149135
2011,"irq",78973781,8918060642,77362344916,23647117678,77441318697,32565178320
2011,"isl",2410108407,591339828,3402159489,6004302161,5812267896,6595641989
2011,"isr",3526260464,6663682489,68469041570,61806427401,71995302034,68470109890
2011,"ita",41861593988,53537462756,466075103008,499961084126,507936696996,553498546882
2011,"jam",529856979,1474032785,1298264782,5167762333,1828121761,6641795118
2011,"jor",1133899998,3559975505,8591391204,18193686068,9725291202,21753661573
2011,"jpn",6288218778,77007084572,872253260934,746584680883,878541479712,823591765455
2011,"kaz",2116784562,4160760860,74907150479,35544294976,77023935041,39705055836
2011,"ken",3162097736,2033542126,1992667009,10678408759,5154764745,12711950885
2011,"kgz",256367562,715465510,1846170378,5089389858,2102537940,5804855368
2011,"khm",452619114,1144224673,11251239793,12467282457,11703858907,13611507130
2011,"kir",55149369,47965023,3612759,118070477,58762128,166035500
2011,"kna",5597461,67586186,94621836,873738647,100219297,941324833
2011,"kor",6437519231,26539112179,585666557215,478599111959,592104076446,505138224138
2011,"kwt",285593694,4328276617,98231128832,23891133343,98516722526,28219409960
2011,"lao",326475163,476224102,3244702946,4052287706,3571178109,4528511808
2011,"lbn",879976743,3350541808,4930423521,18932272509,5810400264,22282814317
2011,"lbr",28701231,336215703,947148299,18113677889,975849530,18449893592
2011,"lby",10980376,2438477764,18646534471,4568134300,18657514847,7006612064
2011,"lca",27615309,167610726,260805440,3579112890,288420749,3746723616
2011,"lka",2577506499,2752988659,8964109183,18169090408,11541615682,20922079067
2011,"lso",46368566,329283887,1088121533,1137537135,1134490099,1466821022
