"Année","Code-ISO","Total-export-alimentaire-USD","Total-import-alimentaire-USD","Total-export-autres-USD","Total-import-autres-USD","Total-export-USD","Total-import-USD"
2010,"abw",107110220,338826322,362325239,1030719835,469435459,1369546157
2010,"afg",323351676,1988797876,302367387,8138004130,625719063,10126802006
2010,"ago",51922670,2925779995,54110827411,16563636370,54162750081,19489416365
2010,"aia",2271203,8578239,6224202,50766388,8495405,59344627
2010,"alb",104102900,857307903,1768532723,3934350923,1872635623,4791658826
2010,"and",125781237,396065318,175432562,1411795681,301213799,1807860999
2010,"ant",70089440,284850207,1669031666,2665979346,1739121106,2950829553
2010,"are",7119143049,12629580286,155182900320,144409875704,162302043369,157039455990
2010,"arg",36963318515,1678829888,34567557065,53585844747,71530875580,55264674635
2010,"arm",155753866,693510883,953629583,3185519627,1109383449,3879030510
2010,"asm",13823903,48470683,24684901,43959404,38508804,92430087
2010,"atf",2554530,4903049,3211285,23440105,5765815,28343154
2010,"atg",207360375,326044716,2474513652,1751721710,2681874027,2077766426
2010,"aus",26714380247,10786761199,190580899440,185816067683,217295279687,196602828882
2010,"aut",10408051636,11582460624,128625572586,136516299879,139033624222,148098760503
2010,"aze",632575852,1687958424,24456650893,7907804482,25089226745,9595762906
2010,"bdi",84674113,79764505,43273319,452351914,127947432,532116419
2010,"bel",31226054667,30918833928,266436141780,271775754096,297662196447,302694588024
2010,"ben",343777112,1126727763,1286907551,3592244448,1630684663,4718972211
2010,"bfa",164609293,422587141,1626082194,2067565577,1790691487,2490152718
2010,"bgd",957305129,5142891797,20923879739,24971158399,21881184868,30114050196
2010,"bgr",3285101589,2586265929,17766176155,23156402141,21051277744,25742668070
2010,"bhr",342115597,1266782971,9873138819,9802897605,10215254416,11069680576
2010,"bhs",114345730,493610921,3052303612,9885669753,3166649342,10379280674
2010,"bih",391803309,1716501607,4551667028,7628399963,4943470337,9344901570
2010,"blr",3342350956,2867097734,21666614646,31110762103,25008965602,33977859837
2010,"blz",238106989,122398070,188912152,661160778,427019141,783558848
2010,"bmu",18035888,139455317,744503935,3458789549,762539823,3598244866
2010,"bol",1258649523,480825409,5781314433,5962474630,7039963956,6443300039
2010,"bra",66279985190,9267614133,149139052844,187319167208,215419038034,196586781341
2010,"brb",224435770,508043279,1042965842,2152171787,1267401612,2660215066
2010,"brn",5970778,452247979,8676981496,2463331890,8682952274,2915579869
2010,"btn",29008034,104129765,317951755,815092515,346959789,919222280
2010,"bwa",205966449,789728283,3050291491,6247370082,3256257940,7037098365
2010,"caf",6909670,70399154,152359946,430445336,159269616,500844490
2010,"can",39995165842,28504554810,337250439969,355028566075,377245605811,383533120885
2010,"cck",39311,712473,9582767,10134372,9622078,10846845
2010,"che",9384048707,11109594385,217695585701,202635620212,227079634408,213745214597
2010,"chl",13569286999,4571687108,59540162890,52385187829,73109449889,56956874937
2010,"chn",46030104938,61460295517,1829014771949,1107664831117,1875044876887,1169125126634
2010,"civ",5831668561,1694845776,5712908412,6784402059,11544576973,8479247835
2010,"cmr",1180105173,1006844027,3943745722,4467050319,5123850895,5473894346
2010,"cod",80732025,990475922,5421697188,3175075486,5502429213,4165551408
2010,"cog",71954094,522261582,13214823112,4795108365,13286777206,5317369947
2010,"cok",19724297,29706180,5234186,69308148,24958483,99014328
2010,"col",6324392693,4024653451,37213528816,36257082188,43537921509,40281735639
2010,"com",16723055,92635971,18489975,190576575,35213030,283212546
2010,"cpv",59664018,213386383,136165306,659272966,195829324,872659349
2010,"cri",4752601767,1278997434,14933193708,12655610457,19685795475,13934607891
2010,"cub",824302984,1537958647,1282306707,4159334562,2106609691,5697293209
2010,"cxr",45872,7962381,16962791,38637966,17008663,46600347
2010,"cym",2986967,80889478,1147926695,4707822691,1150913662,4788712169
2010,"cyp",549745151,1503925585,3293130732,11474213453,3842875883,12978139038
2010,"cze",5573768987,7268159248,119946661703,115665553040,125520430690,122933712288
2010,"deu",71884521041,84760589567,1107154324009,892524003492,1179038845050,977284593059
2010,"dji",74723589,487157077,12394701,1467021096,87118290,1954178173
2010,"dma",12763052,60072949,56458891,273085213,69221943,333158162
2010,"dnk",19805774455,11938773330,69749059062,72254980538,89554833517,84193753868
2010,"dom",1801957144,2227094496,5409861036,14288075178,7211818180,16515169674
2010,"dza",423121515,6817431784,60979290792,37125781234,61402412307,43943213018
2010,"ecu",7178589789,1913812420,12716611669,19717253763,19895201458,21631066183
2010,"egy",5110732517,13512085164,29503410663,52121872795,34614143180,65633957959
2010,"eri",4367700,110529821,11166081,314737560,15533781,425267381
2010,"esp",39863775736,34199354929,205134075239,285294028829,244997850975,319493383758
2010,"est",1228123248,1695132791,11728913052,11946499593,12957036300,13641632384
2010,"eth",1434429181,1062725365,469216851,8257346816,1903646032,9320072181
2010,"fin",1983858624,5210879414,72477318810,62783832366,74461177434,67994711780
2010,"fji",531681881,342935133,430003699,1597961005,961685580,1940896138
2010,"flk",167743145,9485817,7809831,90407359,175552976,99893176
2010,"fra",67458637076,53409116339,449024991549,547975937996,516483628625,601385054335
2010,"fsm",61333100,54211131,2087093,120651080,63420193,174862211
2010,"gab",53862566,492443613,7791766808,3134634666,7845629374,3627078279
2010,"gbr",26291926582,58840891358,357687606962,522246970459,383979533544,581087861817
2010,"geo",372039064,1000840013,2421839228,4530882559,2793878292,5531722572
2010,"gha",3272279649,1590257446,4708909843,8968502248,7981189492,10558759694
2010,"gib",1583535,158506378,355352925,8966070400,356936460,9124576778
2010,"gin",98956771,426390902,1981047732,1610321645,2080004503,2036712547
2010,"gmb",60818141,294550074,58882951,507902485,119701092,802452559
2010,"gnb",80623010,95123147,86393377,131627798,167016387,226750945
2010,"gnq",3378279,232293118,9489890835,4828104118,9493269114,5060397236
2010,"grc",5569200983,8493248021,21071584065,58455630277,26640785048,66948878298
2010,"grd",31250673,76909684,9292553,258517624,40543226,335427308
2010,"grl",555030353,161686945,34962618,748224690,589992971,909911635
2010,"gtm",4706742079,1917624836,5191408393,12290661419,9898150472,14208286255
2010,"gum",6867293,95502266,63834332,815887819,70701625,911390085
2010,"guy",403824823,223105610,764253625,1562781060,1168078448,1785886670
2010,"hkg",4557188029,19111734781,88370053992,442851377920,92927242021,461963112701
2010,"hnd",2019461194,1170101573,4773384422,7413034512,6792845616,8583136085
2010,"hrv",1403470815,2199061962,11640469647,18840605908,13043940462,21039667870
2010,"hti",40773273,985261559,650044180,2037126865,690817453,3022388424
2010,"hun",7596861377,4831680847,82819462646,79758435592,90416324023,84590116439
2010,"idn",28147018107,12387068716,159140153166,127076216915,187287171273,139463285631
2010,"ind",20849852927,13726337377,223787862063,349331683973,244637714990,363058021350
2010,"iot",188065,1614170,3812580,3175883,4000645,4790053
2010,"irl",14454005217,7606508001,112044433469,55884138128,126498438686,63490646129
2010,"irn",5310394700,12598134828,88042396732,58291824478,93352791432,70889959306
2010,"irq",63112923,7781438385,50002072947,21184331681,50065185870,28965770066
2010,"isl",2129059413,473084663,3438257956,4886639979,5567317369,5359724642
2010,"isr",3213033784,5220040903,58781827403,51690466122,61994861187,56910507025
2010,"ita",36568061846,46299141449,396285688270,439666676138,432853750116,485965817587
2010,"jam",424976847,1177517452,1077553757,4343844271,1502530604,5521361723
2010,"jor",963602368,3194969864,6867050554,15475175906,7830652922,18670145770
2010,"jpn",5215393690,63144485523,814396687314,611520435136,819612081004,674664920659
2010,"kaz",2208173702,2432224179,53448583960,22811648683,55656757662,25243872862
2010,"ken",3229785715,1676733313,2301623758,11497839304,5531409473,13174572617
2010,"kgz",301847037,588330123,1439364537,3707975700,1741211574,4296305823
2010,"khm",262360786,1021339991,9244008570,9753250154,9506369356,10774590145
2010,"kir",20970864,31186466,5239582,89284119,26210446,120470585
2010,"kna",4880485,58855925,82437497,320373363,87317982,379229288
2010,"kor",5221386270,20312286500,498707091261,400384600518,503928477531,420696887018
2010,"kwt",232887182,3706168538,69777654971,22075078698,70010542153,25781247236
2010,"lao",321119790,364634192,2399475413,3020255917,2720595203,3384890109
2010,"lbn",664405982,3008594927,4469438262,16873984694,5133844244,19882579621
2010,"lbr",10942268,219850946,970260437,13418250219,981202705,13638101165
2010,"lby",17102084,2768386846,39031715782,17934521414,39048817866,20702908260
2010,"lca",50426365,157790859,200019174,3346273726,250445539,3504064585
2010,"lka",2276258332,2115207778,7215004183,11632954660,9491262515,13748162438
2010,"lso",29215468,234601211,748617015,1066053415,777832483,1300654626
2010,"ltu",3686967171,3220806525,15325449296,20584313205,19012416467,23805119730
2010,"lux",1275510957,2221175886,15769818832,19127269251,17045329789,21348445137
2010,"lva",1507177212,1857826960,8272161610,10113123189,9779338822,11970950149
2010,"mac",49683628,1034865062,939043983,4643597122,988727611,5678462184
2010,"mar",4413005650,4263661776,16888249931,32823828544,21301255581,37087490320
2010,"mda",852348459,660925067,1166059087,3611343498,2018407546,4272268565
2010,"mdg",406293402,374070547,861029102,2334005004,1267322504,2708075551
2010,"mdv",88728636,276172852,54530763,958378529,143259399,1234551381
2010,"mex",20284941410,20659856718,297065107834,273373117460,317350049244,294032974178
2010,"mhl",84872176,21376257,643276667,9710407700,728148843,9731783957
2010,"mkd",563679348,726817655,3198436769,5045534111,3762116117,5772351766
2010,"mli",136467245,521035009,1995282033,4100313604,2131749278,4621348613
2010,"mlt",221097081,672983105,5891999509,9756819458,6113096590,10429802563
2010,"mmr",1895116703,1282266529,4907189252,8026865103,6802305955,9309131632
2010,"mne",62837708,557121257,431327252,1769905714,494164960,2327026971
2010,"mng",47597412,349371728,3049882994,3092066639,3097480406,3441438367
2010,"mnp",695772,13703539,3650329,68689791,4346101,82393330
2010,"moz",614376261,838582457,3698061595,3686129711,4312437856,4524712168
2010,"mrt",767009646,679224225,2330615834,1958082654,3097625480,2637306879
2010,"msr",92732,2871829,5606295,7406366,5699027,10278195
2010,"mus",772528246,986141345,1748253760,3975248403,2520782006,4961389748
2010,"mwi",1049488551,337935361,393399951,1917726854,1442888502,2255662215
2010,"mys",25824773963,13660762279,234015082434,151220572275,259839856397,164881334554
2010,"myt",5393152,84089645,4085952,256045489,9479104,340135134
2010,"nam",1270299553,922456610,4573264921,5594144059,5843564474,6516600669
2010,"ncl",26615169,372084500,1506799950,2627547134,1533415119,2999631634
2010,"ner",100560462,468846976,695694782,1995961688,796255244,2464808664
2010,"nfk",412679,6566580,1732348,23338597,2145027,29905177
2010,"nga",2350262611,6425119468,93630623224,47147687276,95980885835,53572806744
2010,"nic",1619347160,744716577,1484587834,4171680920,3103934994,4916397497
