"Année","Code-ISO","Total-export-alimentaire-USD","Total-import-alimentaire-USD","Total-export-autres-USD","Total-import-autres-USD","Total-export-USD","Total-import-USD"
2006,"abw",83359489,152602547,4219668705,2947033715,4303028194,3099636262
2006,"afg",127197656,789392668,88904883,2637419108,216102539,3426811776
2006,"ago",34340050,1918209476,32599666879,10412532591,32634006929,12330742067
2006,"aia",13686880,32617288,8622831,133643143,22309711,166260431
2006,"alb",72646402,578562785,867300758,2772790498,939947160,3351353283
2006,"and",55616859,334812204,150574882,1461383324,206191741,1796195528
2006,"ant",121942164,323670344,3752789581,6598817584,3874731745,6922487928
2006,"are",2206010836,6581558851,98419874188,99381688793,100625885024,105963247644
2006,"arg",23181326818,972106694,26664140614,32471773740,49845467432,33443880434
2006,"arm",126308150,375787251,1082804600,1984603951,1209112750,2360391202
2006,"asm",5758153,85305366,99083212,37139798,104841365,122445164
2006,"atf",1716417,4063302,3773009,23228409,5489426,27291711
2006,"atg",8963684,112461650,348269652,1216021708,357233336,1328483358
2006,"aus",21067658139,6783958340,113110540589,132180662615,134178198728,138964620955
2006,"aut",8179427524,8668043771,119099254622,125664711600,127278682146,134332755371
2006,"aze",333346119,713487863,8191384087,6406317208,8524730206,7119805071
2006,"bdi",52652011,54479143,210330912,384437464,262982923,438916607
2006,"bel",26002810901,27349755813,262066209024,330562607323,288069019925,357912363136
2006,"ben",135752540,562703664,518487326,1595566035,654239866,2158269699
2006,"bfa",93959694,290583674,594242492,1367863479,688202186,1658447153
2006,"bgd",729483815,2867002389,14067146341,13965101444,14796630156,16832103833
2006,"bgr",1483293925,1184217047,14770776204,20909199290,16254070129,22093416337
2006,"bhr",84238274,572992966,7408699577,4685629885,7492937851,5258622851
2006,"bhs",144307273,486234688,1841651199,8838080143,1985958472,9324314831
2006,"bih",185749770,1298863023,3800486056,6469288165,3986235826,7768151188
2006,"blr",1438017163,1975196918,18352348404,19784210475,19790365567,21759407393
2006,"blz",260185855,103348134,222147539,655183689,482333394,758531823
2006,"bmu",13959139,127011606,491757033,4130528373,505716172,4257539979
2006,"bol",669464068,305161730,3483703249,3382232933,4153167317,3687394663
2006,"bra",39164462534,4595644839,110787257657,95370967587,149951720191,99966612426
2006,"brb",97618768,268476873,365775601,1548864767,463394369,1817341640
2006,"brn",10950604,315766836,7604552772,1837210643,7615503376,2152977479
2006,"btn",39459047,88349959,435698929,360006200,475157976,448356159
2006,"bwa",86050751,428991105,4203569430,2705120534,4289620181,3134111639
2006,"caf",10412405,31776619,156954731,222722068,167367136,254498687
2006,"can",29349340577,20496913421,347394266359,323522577910,376743606936,344019491331
2006,"cck",68360,535345,7118852,5534589,7187212,6069934
2006,"che",4752889636,8219819705,153731570254,151157542144,158484459890,159377361849
2006,"chl",10748338658,2660058470,50304329681,36609625886,61052668339,39269684356
2006,"chn",33279447970,23186001936,1165441141715,643026557855,1198720589685,666212559791
2006,"civ",3798188867,1095221243,5616845584,4863202782,9415034451,5958424025
2006,"cmr",657409303,579855078,4222825662,3078307379,4880234965,3658162457
2006,"cod",42782054,473339437,1455744216,2512230657,1498526270,2985570094
2006,"cog",60713377,332082656,9433006232,1522227229,9493719609,1854309885
2006,"cok",7454993,20182830,10079933,53870563,17534926,74053393
2006,"col",5524792111,2491674930,21383354623,24260479480,26908146734,26752154410
2006,"com",14090278,49756032,37148506,123962701,51238784,173718733
2006,"cpv",33051546,158607555,112159997,459790345,145211543,618397900
2006,"cri",3984574307,802984164,8772059441,10895631573,12756633748,11698615737
2006,"cub",755970516,1493156437,1071442330,6047720070,1827412846,7540876507
2006,"cxr",175138,1687300,19543406,34492485,19718544,36179785
2006,"cym",7700118,242464211,2135538025,2986193172,2143238143,3228657383
2006,"cyp",383554088,1054641707,4187989016,11272171158,4571543104,12326812865
2006,"cze",3476205534,5022847078,87380325910,90177438826,90856531444,95200285904
2006,"deu",51730398945,66224628442,1008552141282,783611211707,1060282540227,849835840149
2006,"dji",91716522,154766552,115487415,966030799,207203937,1120797351
2006,"dma",18895575,46205531,70158314,236125547,89053889,282331078
2006,"dnk",17188554128,10418859867,68354169605,75286236963,85542723733,85705096830
2006,"dom",1161568647,1647923572,6726847151,10483249672,7888415798,12131173244
2006,"dza",113005712,4197397851,57442971577,20024793591,57555977289,24222191442
2006,"ecu",5301679775,979566387,9410275486,11735231793,14711955261,12714798180
2006,"egy",2075103643,5891774962,20711685585,26121260287,22786789228,32013035249
2006,"eri",3342381,52505062,15409151,159637891,18751532,212142953
2006,"esp",31435380104,28064737286,187054212687,309096283703,218489592791,337161020989
2006,"est",824826309,1232770897,10274069291,13382416269,11098895600,14615187166
2006,"eth",742023098,548342130,225856197,5250648474,967879295,5798990604
2006,"fin",1543683820,3631644391,80832177228,66199026150,82375861048,69830670541
2006,"fji",530211041,254750328,336399126,1725807939,866610167,1980558267
2006,"flk",138498114,5157977,15580113,57019929,154078227,62177906
2006,"fra",54701701263,41980822608,442101998201,498708328281,496803699464,540689150889
2006,"fsm",38506924,50090984,1930296,110289384,40437220,160380368
2006,"gab",62203451,298675000,4553178247,1667310080,4615381698,1965985080
2006,"gbr",21818442352,51760959325,362219244023,531588479829,384037686375,583349439154
2006,"geo",280481974,660225162,1822425659,3431998099,2102907633,4092223261
2006,"gha",1905340974,1005572040,2293877221,5166844952,4199218195,6172416992
2006,"gib",12394542,143258470,175244329,4868144898,187638871,5011403368
2006,"gin",133664057,396662978,1334388711,1225982518,1468052768,1622645496
2006,"gmb",35991833,211630711,12723534,493855954,48715367,705486665
2006,"gnb",49562362,49438791,4144208,104949481,53706570,154388272
2006,"gnq",3957199,124014641,8418936890,1329855552,8422894089,1453870193
2006,"grc",4774492580,7130659227,17387678330,57930567361,22162170910,65061226588
2006,"grd",18582465,62515423,18218152,272660377,36800617,335175800
2006,"grl",471569610,127996900,62760763,565593901,534330373,693590801
2006,"gtm",2445637646,1105797752,3146858606,9519680922,5592496252,10625478674
2006,"gum",16521024,84246705,50569728,1023247625,67090752,1107494330
2006,"guy",318751596,154479383,438636506,941570034,757388102,1096049417
2006,"hkg",2034278380,10306428614,86067997607,337190929076,88102275987,347497357690
2006,"hnd",1432573934,752917017,3960886293,5522410363,5393460227,6275327380
2006,"hrv",1260918835,1892764935,10106588002,20179380093,11367506837,22072145028
2006,"hti",30857045,622398760,602885257,1628279670,633742302,2250678430
2006,"hun",4728137164,3420413007,66058496869,72820053253,70786634033,76240466260
2006,"idn",14751819645,5856473289,116805636136,61506151657,131557455781,67362624946
2006,"ind",12951713012,5843270970,129629533457,171573957271,142581246469,177417228241
