"Année","Code-ISO","Total-export-alimentaire-USD","Total-import-alimentaire-USD","Total-export-autres-USD","Total-import-autres-USD","Total-export-USD","Total-import-USD"
2012,"abw",350128602,417070328,1574635763,1951882086,1924764365,2368952414
2012,"afg",229434315,1965758759,496902304,8891040602,726336619,10856799361
2012,"ago",63300157,5585911767,75011351688,23639359215,75074651845,29225270982
2012,"aia",2646967,8104664,7621644,41702532,10268611,49807196
2012,"alb",142632930,883086140,2038150325,4166939475,2180783255,5050025615
2012,"and",74906611,354076149,236477564,1160941203,311384175,1515017352
2012,"are",8716898736,15988824201,274544662443,231844201073,283261561179,247833025274
2012,"arg",44965294730,1898835026,37474342730,66339044446,82439637460,68237879472
2012,"arm",341433020,873997158,1374526270,3606166324,1715959290,4480163482
2012,"asm",15577788,78408906,78609302,162578390,94187090,240987296
2012,"atf",5075621,5033886,1385244,25587416,6460865,30621302
2012,"atg",81239561,176863108,557505605,1696701797,638745166,1873564905
2012,"aus",33766673375,13053549805,234024720640,228715323310,267791394015,241768873115
2012,"aut",11600432626,12976869610,141875290316,151247977061,153475722942,164224846671
2012,"aze",864816746,1856502806,29930330496,11104123307,30795147242,12960626113
2012,"bdi",81745321,325538814,186682392,771575911,268427713,1097114725
2012,"bel",35715782048,35528123348,293435540463,302263873491,329151322511,337791996839
2012,"ben",271153937,1415534351,1297474112,3218806639,1568628049,4634340990
2012,"bes","Total[{}[[9]]]","Total[{}[[10]]]",28064,33075946,28064,33075946
2012,"bfa",184809198,565176155,3906186248,3196906683,4090995446,3762082838
2012,"bgd",979131010,5928398496,27666308902,30789168931,28645439912,36717567427
2012,"bgr",4462344643,3082550185,23897762787,31633063335,28360107430,34715613520
2012,"bhr",495965860,1581902736,13905265390,11458306998,14401231250,13040209734
2012,"bhs",109609049,568986532,3345367121,9087342293,3454976170,9656328825
2012,"bih",380512471,1847035498,4952729304,8277820902,5333241775,10124856400
2012,"blr",4498436343,3610352068,40788276094,41122421550,45286712437,44732773618
2012,"blz",374441633,158817598,204094782,1227795628,578536415,1386613226
2012,"bmu",27067469,182030581,204948606,2380347530,232016075,2562378111
2012,"bol",1641951673,662350062,9321948492,8648410845,10963900165,9310760907
2012,"bra",85328882217,12010920600,171055055706,224439437445,256383937923,236450358045
2012,"brb",295498205,1766013733,558429724,3954199820,853927929,5720213553
2012,"brn",10252995,519624651,12529281908,4460248089,12539534903,4979872740
2012,"btn",40047481,146488203,435310040,943533665,475357521,1090021868
2012,"bwa",131261666,871451961,6106139975,8555402445,6237401641,9426854406
2012,"caf",4337538,77454004,205134950,360784924,209472488,438238928
2012,"can",48831592868,34628520722,394309180347,416940969973,443140773215,451569490695
2012,"cck",36457,1029367,6741982,15919021,6778439,16948388
2012,"che",9859545063,12203939179,273122052124,298224339442,282981597187,310428278621
2012,"chl",16538118713,6207232721,63706300500,72147007414,80244419213,78354240135
2012,"chn",56220288073,91666353082,2196569291590,1373669195432,2252789579663,1465335548514
2012,"civ",6216608895,2186766190,6270181461,8068371421,12486790356,10255137611
2012,"cmr",967752077,1462591556,4770041970,5862230748,5737794047,7324822304
2012,"cod",49299901,1081719494,7041683865,4809522558,7090983766,5891242052
2012,"cog",68369009,685678755,8413524655,7420872490,8481893664,8106551245
2012,"cok",23892144,32881427,27234353,93675010,51126497,126556437
2012,"col",7328815705,6027176382,58637238920,51037539961,65966054625,57064716343
2012,"com",35413364,112472647,18507492,174712813,53920856,287185460
2012,"cpv",59948726,216314996,134386616,592898187,194335342,809213183
2012,"cri",5504451718,2094587405,20000016629,16488061875,25504468347,18582649280
2012,"cub",1054393291,1607592341,1369983341,4989068048,2424376632,6596660389
2012,"cuw",79073173,400354619,4203616604,4241838406,4282689777,4642193025
2012,"cxr",62655,7399239,38539694,40691411,38602349,48090650
