"Année","Code-ISO","Total-export-alimentaire-USD","Total-import-alimentaire-USD","Total-export-autres-USD","Total-import-autres-USD","Total-export-USD","Total-import-USD"
1999,"abw",44807419,164479913,867866409,440399410,912673828,604879323
1999,"afg",44412220,33287128,51811628,270263988,96223848,303551116
1999,"ago",37923828,423274005,4744074750,1429072662,4781998578,1852346667
1999,"aia",2150157,4902219,2496369,32419188,4646526,37321407
1999,"alb",41064408,364864484,326341278,973987756,367405686,1338852240
1999,"and",6786378,230226689,55269264,877527742,62055642,1107754431
1999,"ant",79438520,261017434,1048770203,3295000090,1128208723,3556017524
1999,"are",1244518326,2623225453,22784828580,25835440016,24029346906,28458665469
1999,"arg",12425830720,1411901684,12275396235,24568645464,24701226955,25980547148
1999,"arm",19273987,234745527,240177201,648989554,259451188,883735081
1999,"atf",178323,738044,3108493,3527131,3286816,4265175
1999,"atg",10281246,82461921,44169193,791858585,54450439,874320506
1999,"aus",13070699807,3459666150,46430657287,61996954903,59501357094,65456621053
1999,"aut",3194848596,4662809132,55686801633,64058079832,58881650229,68720888964
1999,"aze",78602928,280635038,951772206,1034802145,1030375134,1315437183
1999,"bdi",52257798,21545196,15920206,142863314,68178004,164408510
1999,"bel",15046774521,17615518957,133271808132,152241324880,148318582653,169856843837
1999,"ben",103108249,289447260,218303194,826683616,321411443,1116130876
1999,"bfa",67484540,164396338,225642366,786976343,293126906,951372681
1999,"bgd",376967121,977155442,4822576641,4734306079,5199543762,5711461521
1999,"bgr",733473947,438158561,3861639403,5570360308,4595113350,6008518869
1999,"bhr",40252479,239494860,2260736921,1858663612,2300989400,2098158472
1999,"bhs",184391898,342944115,530059019,3063500438,714450917,3406444553
1999,"bih",41451346,664932757,784780783,1958634128,826232129,2623566885
1999,"blr",454682956,853263470,5385419920,5845950277,5840102876,6699213747
1999,"blz",321629398,83668364,120842506,383375564,442471904,467043928
1999,"bmu",16845042,139503080,127271352,1219211756,144116394,1358714836
1999,"bol",387319079,258362036,1151822615,1913501495,1539141694,2171863531
1999,"bra",15703063085,4189360080,36906710096,49855525849,52609773181,54044885929
1999,"brb",75142278,182034678,212994843,966460333,288137121,1148495011
1999,"brn",1881826,179259905,2311409715,1071728404,2313291541,1250988309
1999,"btn",9659982,36969469,95038483,169011853,104698465,205981322
1999,"caf",23210028,24580450,222140419,93831135,245350447,118411585
1999,"can",18994155440,11939421970,215149290742,197803381322,234143446182,209742803292
1999,"cck",446559,1930805,4306913,9928601,4753472,11859406
1999,"che",2674815691,5628722028,90468238753,84088701784,93143054444,89717423812
1999,"chl",5183156995,1296498862,11453040594,13063694535,16636197589,14360193397
1999,"chn",16182340791,7320944083,297637198560,144893348304,313819539351,152214292387
1999,"civ",3056933190,678033485,2295457022,2718394540,5352390212,3396428025
1999,"cmr",472990742,277982139,1568518924,1240986905,2041509666,1518969044
1999,"cod",52855027,126502373,1115696560,355742193,1168551587,482244566
1999,"cog",33154279,141407512,1821478117,458110225,1854632396,599517737
1999,"cok",1580742,9193947,5898078,46320900,7478820,55514847
1999,"col",3636059770,1415529641,9045774619,9381238143,12681834389,10796767784
1999,"com",8697074,41218236,13827006,103405361,22524080,144623597
1999,"cpv",2795197,86547555,35777762,228306503,38572959,314854058
1999,"cri",2692875814,490621243,4810990210,5335846182,7503866024,5826467425
1999,"cub",973241081,830233010,927587072,3654974802,1900828153,4485207812
1999,"cxr",70016,1082831,18058493,9401913,18128509,10484744
1999,"cym",1311638,57974558,249885006,979616807,251196644,1037591365
1999,"cyp",481708262,814061358,929335552,4126919629,1411043814,4940980987
1999,"cze",1224740130,1849650332,26779823281,27486537721,28004563411,29336188053
1999,"deu",27116479316,42949378069,499449863597,409525203714,526566342913,452474581783
1999,"dji",3692194,172467413,14365482,258409932,18057676,430877345
1999,"dma",40015598,35810122,74687329,180312858,114702927,216122980
1999,"dnk",11424164878,5883747482,33516189077,39671055673,44940353955,45554803155
1999,"dom",611300916,957025039,4162161426,6101568502,4773462342,7058593541
1999,"dza",37342154,2737610173,13919878840,7710339179,13957220994,10447949352
1999,"ecu",3553045245,437578887,2076258223,3068207455,5629303468,3505786342
1999,"egy",642549323,4651077939,5290016047,15873394500,5932565370,20524472439
1999,"eri",3062976,20770049,9394283,147338234,12457259,168108283
1999,"esp",17075254913,15958619865,94801875643,136431080519,111877130556,152389700384
1999,"est",369236159,561344410,3181852142,4011362120,3551088301,4572706530
1999,"eth",416045792,217879226,96996488,1742897832,513042280,1960777058
1999,"fin",856902513,2196929634,41393103746,29920942820,42250006259,32117872454
1999,"fji",251194372,96611665,368342823,741298633,619537195,837910298
1999,"flk",77379896,5470384,25902565,34380323,103282461,39850707
1999,"fra",38796517842,28246814345,265308561669,264611218170,304105079511,292858032515
1999,"fsm",42913576,20802329,10976835,34960054,53890411,55762383
1999,"gab",22736183,181502033,2983799875,829943831,3006536058,1011445864
1999,"gbr",17200834518,29663546704,242542248439,294743199687,259743082957,324406746391
1999,"geo",92178786,235058780,356596380,587393572,448775166,822452352
1999,"gha",806323230,400857387,1150274601,3086083634,1956597831,3486941021
1999,"gib",1767935,56695448,83525387,1461604976,85293322,1518300424
1999,"gin",76690095,230705845,870011557,560168270,946701652,790874115
1999,"gmb",39410667,129908989,63096450,262981834,102507117,392890823
1999,"gnb",45236336,19227287,22726357,53846315,67962693,73073602
1999,"gnq",54545165,30023791,633862728,331264520,688407893,361288311
1999,"grc",3119200129,4240398156,8121627731,27690701994,11240827860,31931100150
1999,"grd",31495226,46238756,25046906,190103084,56542132,236341840
1999,"grl",332532981,73422581,10664759,324447387,343197740,397869968
