"Année","Code-ISO","Total-export-alimentaire-USD","Total-import-alimentaire-USD","Total-export-autres-USD","Total-import-autres-USD","Total-export-USD","Total-import-USD"
2016,"abw",64507929,310005470,255758993,1342852116,320266922,1652857586
2016,"afg",710940502,3155489209,525124054,8789977634,1236064556,11945466843
2016,"ago",213368541,2423891694,30728383092,10720980042,30941751633,13144871736
2016,"aia",2850603,11654757,105275911,47153329,108126514,58808086
2016,"alb",214360521,796821275,2101594785,4035647864,2315955306,4832469139
2016,"and",3582195,320297841,148458534,1069038308,152040729,1389336149
2016,"are",8720680562,16670825847,172782790637,191125003164,181503471199,207795829011
2016,"arg",38810193697,2266659862,21817069652,54418871032,60627263349,56685530894
2016,"arm",515381067,635342352,1726863277,2904410510,2242244344,3539752862
2016,"asm",21195540,62687820,23122983,130982460,44318523,193670280
2016,"atf",8766980,3604986,1646832,19230568,10413812,22835554
2016,"atg",27917121,125169208,268529558,673002463,296446679,798171671
2016,"aus",32049360278,13933357913,173941600741,172208501393,205990961019,186141859306
2016,"aut",11720470889,12892402702,130499671113,135996182243,142220142002,148888584945
2016,"aze",524895872,1597766457,13223935917,7839002881,13748831789,9436769338
2016,"bdi",74891077,127935495,143617031,617429852,218508108,745365347
2016,"bel",35569424203,34250869912,261566114563,262861546256,297135538766,297112416168
2016,"ben",291451323,2225491775,951376573,2508339898,1242827896,4733831673
2016,"bes",4130,20890701,15862465,368839951,15866595,389730652
2016,"bfa",323817824,617575174,3934527181,3130165373,4258345005,3747740547
2016,"bgd",1173228807,8643899323,37966972777,45898904537,39140201584,54542803860
2016,"bgr",4826680081,3304493881,23261361250,26575750230,28088041331,29880244111
2016,"bhr",528181282,1777426526,9811889746,13265370341,10340071028,15042796867
2016,"bhs",106438128,591021389,1387819069,6369781569,1494257197,6960802958
2016,"bih",525808179,1698418144,5321743401,7686866079,5847551580,9385284223
2016,"blm",3593473,26587349,9223179,104172116,12816652,130759465
