"Année","Code-ISO","Total-export-alimentaire-USD","Total-import-alimentaire-USD","Total-export-autres-USD","Total-import-autres-USD","Total-export-USD","Total-import-USD"
2022,"abw",57172989,420978300,56487811,1295791616,113660800,1716769916
2022,"afg",864800299,3459855442,782347387,4008485572,1647147686,7468341014
2022,"ago",176130647,3484003198,53773121598,15130759919,53949252245,18614763117
2022,"aia",1444317,123886872,25298620,152021816,26742937,275908688
2022,"alb",419948593,1101458487,4051354890,5014439821,4471303483,6115898308
2022,"and",3687926,384712355,401305902,1461538530,404993828,1846250885
2022,"are",21214180194,23236391266,397039011621,317602879124,418253191815,340839270390
2022,"arg",60188870245,4818305294,31516409061,75439159893,91705279306,80257465187
2022,"arm",1213810332,1421257664,4934636958,9929909227,6148447290,11351166891
2022,"asm",9975798,85248551,10327097,159193639,20302895,244442190
2022,"atf",10003707,2784171,2607289,15835169,12610996,18619340
2022,"atg",25772955,185377172,213253907,767595545,239026862,952972717
2022,"aus",51502163136,19392365621,383890166957,283619219784,435392330093,303011585405
2022,"aut",17332367618,17154651760,184571502313,200293495218,201903869931,217448146978
2022,"aze",944729228,2762988585,42391857228,12949561920,43336586456,15712550505
2022,"bdi",78891300,172003475,107556312,1136674966,186447612,1308678441
2022,"bel",49415325892,44179529215,427427394820,422132920377,476842720712,466312449592
2022,"ben",644868254,1480321087,1263177087,3657440678,1908045341,5137761765
2022,"bes",531331,38258037,10123491,784681652,10654822,822939689
2022,"bfa",550048840,898381569,7860062993,5280661195,8410111833,6179042764
2022,"bgd",1359170174,11818040104,64512363239,72671186750,65871533413,84489226854
2022,"bgr",8720701999,6845199065,46106413840,49850898974,54827115839,56696098039
2022,"bhr",875187204,2267297113,22677465245,14784284954,23552652449,17051582067
2022,"bhs",100210823,801981063,2694596190,7477004786,2794807013,8278985849
2022,"bih",567262857,2371162095,9625862627,13413116618,10193125484,15784278713
2022,"blm",802105,2287768,370121224,57284674,370923329,59572442
2022,"blr",2233477495,1440004188,9038240503,11151298177,11271717998,12591302365
2022,"blz",321955175,294828899,114377394,1461523176,436332569,1756352075
2022,"bmu",5380346,243027055,65354728,1515631909,70735074,1758658964
2022,"bol",3423162757,807130441,10646259079,11615221090,14069421836,12422351531
2022,"bra",141189493811,14806036125,215511598645,268740296423,356701092456,283546332548
2022,"brb",140262384,473561278,252819773,1766025068,393082157,2239586346
2022,"brn",31621019,668194099,13866032563,8754250227,13897653582,9422444326
2022,"btn",51067046,269247160,425251615,1421661924,476318661,1690909084
2022,"bwa",256881665,1029786157,7725183588,6959101280,7982065253,7988887437
2022,"caf",3055388,140811508,235687157,735983199,238742545,876794707
2022,"can",72537095001,49745503335,519247127909,499014100491,591784222910,548759603826
2022,"cck",203750,1205445,3303567,9239186,3507317,10444631
2022,"che",13489907059,16014641585,377272915577,356574604332,390762822636,372589245917
2022,"chl",24852139164,11128470370,79593252976,90178201626,104445392140,101306671996
2022,"chn",76484934376,218326179057,3530953955305,2066947798129,3607438889681,2285273977186
2022,"civ",8360006389,3586208650,10331365585,15261862203,18691371974,18848070853
2022,"cmr",1217483476,2069858568,6434203231,6710246795,7651686707,8780105363
2022,"cod",208759820,2149090717,30191217126,13223130389,30399976946,15372221106
2022,"cog",71775406,1039406255,14869573773,3300076733,14941349179,4339482988
2022,"cok",16245860,40095332,11068841,128762913,27314701,168858245
2022,"col",12467961434,10941426408,50698524533,65203197880,63166485967,76144624288
2022,"com",43864833,141219394,39788881,209148114,83653714,350367508
2022,"cpv",76583938,352970785,118310958,1463868401,194894896,1816839186
2022,"cri",6903845046,2668227241,13311735526,18464814556,20215580572,21133041797
2022,"cub",618058613,2378978691,778681404,3967648212,1396740017,6346626903
2022,"cuw",36557842,314071877,350275417,1003197812,386833259,1317269689
2022,"cxr",28576,3585153,16991653,40056040,17020229,43641193
2022,"cym",5197091,330650540,754850165,2293291313,760047256,2623941853
2022,"cyp",980764981,1988423134,4289055161,11761658306,5269820142,13750081440
2022,"cze",10971543899,13748388642,207001301667,221099672706,217972845566,234848061348
2022,"deu",97952785429,119995486131,1449682456701,1397336611504,1547635242130,1517332097635
2022,"dji",1392101130,2415104879,2260167717,6986027976,3652268847,9401132855
2022,"dma",11060448,83423675,31014335,292853356,42074783,376277031
2022,"dnk",24333396067,16922581914,93239737347,102894388856,117573133414,119816970770
2022,"dom",3201876032,5543476821,10722591130,26449318691,13924467162,31992795512
2022,"dza",465930078,10688900990,64385205415,24439697990,64851135493,35128598980
2022,"ecu",17851316559,4549752175,19377615384,28819853571,37228931943,33369605746
2022,"egy",8605700560,21152028788,51668385312,78701194861,60274085872,99853223649
2022,"eri",18177734,125415790,836085702,321604511,854263436,447020301
2022,"esp",71657391353,55304551257,322691618809,422982065064,394349010162,478286616321
2022,"est",2790795888,2855612520,21157748307,22768417257,23948544195,25624029777
2022,"eth",3006297978,4827957756,1517424566,14759601208,4523722544,19587558964
2022,"fin",2567060111,7677952089,88737809593,87105755248,91304869704,94783707337
