"Année","Code-ISO","Total-export-alimentaire-USD","Total-import-alimentaire-USD","Total-export-autres-USD","Total-import-autres-USD","Total-export-USD","Total-import-USD"
2001,"abw",39254875,136412880,1248816511,394119216,1288071386,530532096
2001,"afg",24816027,115903710,50060710,252014715,74876737,367918425
2001,"ago",47220607,680789497,6520159116,2489125277,6567379723,3169914774
2001,"aia",966810,17176885,6271497,54502649,7238307,71679534
2001,"alb",39507858,282386882,388138370,1186757076,427646228,1469143958
2001,"and",9283769,212109734,83051556,865538953,92335325,1077648687
2001,"ant",41888625,237011589,1483409903,4218944694,1525298528,4455956283
2001,"are",1541550887,3303654963,33215186894,32663111860,34756737781,35966766823
2001,"arg",13287066095,1253912266,15490232985,19223273032,28777299080,20477185298
2001,"arm",49684706,242727039,338913129,712927867,388597835,955654906
2001,"asm",3700482,33657309,13741340,83033096,17441822,116690405
2001,"atf",1327342,1359549,814549,3973331,2141891,5332880
2001,"atg",9763647,46313529,203285462,321748097,213049109,368061626
2001,"aus",15035821420,3431630390,54817992419,62069402617,69853813839,65501033007
2001,"aut",3609948063,4583986087,59997929822,66934126718,63607877885,71518112805
2001,"aze",66366635,284324294,2046599764,1564406880,2112966399,1848731174
2001,"bdi",37292940,30521477,15101431,146758115,52394371,177279592
2001,"bel",15721368406,16618029325,140085739509,168593464092,155807107915,185211493417
2001,"ben",68849257,235496234,283734993,1001653750,352584250,1237149984
2001,"bfa",69844154,134452537,193635195,731283432,263479349,865735969
2001,"bgd",397248765,1535282621,6982172966,7735460716,7379421731,9270743337
2001,"bgr",564967228,435889874,5132442090,5689134464,5697409318,6125024338
2001,"bhr",50501918,528001558,3750622300,2677084939,3801124218,3205086497
2001,"bhs",191669055,386356222,825609527,3075796914,1017278582,3462153136
2001,"bih",38933842,674450519,895247100,2077795631,934180942,2752246150
2001,"blr",595809972,929750219,6628331381,7146673580,7224141353,8076423799
2001,"blz",162448165,84747607,94347690,456531778,256795855,541279385
2001,"bmu",4946655,83885668,233004530,2972119245,237951185,3056004913
2001,"bol",495662638,268370788,1041823048,1533303510,1537485686,1801674298
