"Année","Code-ISO","Total-export-alimentaire-USD","Total-import-alimentaire-USD","Total-export-autres-USD","Total-import-autres-USD","Total-export-USD","Total-import-USD"
2003,"abw",20718237,118138807,1207925743,1299601354,1228643980,1417740161
2003,"afg",67755824,433015936,109554093,1129820768,177309917,1562836704
2003,"ago",16617636,1104649238,9298964431,3225639730,9315582067,4330288968
2003,"aia",4938504,17422381,6597305,58694246,11535809,76116627
2003,"alb",48903559,392983351,501756524,1626132410,550660083,2019115761
2003,"and",7503208,289015377,102835678,1252692677,110338886,1541708054
2003,"ant",88074308,238089555,1283132908,6011882138,1371207216,6249971693
2003,"are",1301393161,4119270862,44447500223,48047307318,45748893384,52166578180
2003,"arg",16400323006,676692505,15818234955,13322525722,32218557961,13999218227
2003,"arm",81148301,246841849,722048515,1142767744,803196816,1389609593
2003,"asm",10320890,75542433,23589121,69849363,33910011,145391796
2003,"atf",1872657,3942570,6441727,13070552,8314384,17013122
2003,"atg",20189616,51444032,390758038,328171537,410947654,379615569
2003,"aus",14830975344,4843831864,60692273420,85233423200,75523248764,90077255064
2003,"aut",5120120935,6292053657,77107826502,84766856029,82227947437,91058909686
2003,"aze",133291655,394460135,2407448966,2963396995,2540740621,3357857130
2003,"bdi",36839672,39256183,42305476,143117636,79145148,182373819
2003,"bel",20016599403,21951881451,173928071272,216745172026,193944670675,238697053477
2003,"ben",89736086,325482285,404002049,1282478368,493738135,1607960653
2003,"bfa",87256596,195380207,411184473,843429592,498441069,1038809799
2003,"bgd",471751897,2054777725,8338447950,8380298858,8810199847,10435076583
2003,"bgr",862805168,662847697,7141325798,9093675944,8004130966,9756523641
2003,"bhr",87700775,571756942,3669732940,3635985290,3757433715,4207742232
2003,"bhs",236185754,385240317,1189090811,4927221668,1425276565,5312461985
2003,"bih",62686298,715371303,1373442972,2797070365,1436129270,3512441668
2003,"blr",811456880,1206242670,9147440204,9910466536,9958897084,11116709206
2003,"blz",213649300,79918429,99340987,456211605,312990287,536130034
2003,"bmu",7568196,90781472,353299097,3461291629,360867293,3552073101
2003,"bol",565175813,231098705,1284007034,1791193391,1849182847,2022292096
2003,"bra",24671375245,3713994787,57248707090,48822089363,81920082335,52536084150
2003,"brb",74667642,213568037,355010853,1114218158,429678495,1327786195
2003,"brn",3569198,255777522,4709950448,1549790776,4713519646,1805568298
2003,"btn",10557187,19398406,46802891,96489284,57360078,115887690
2003,"bwa",76605919,579111456,2838616833,3315382559,2915222752,3894494015
2003,"caf",5024454,30693174,163174750,96874344,168199204,127567518
2003,"can",21861971692,15284423678,240982488902,221977885629,262844460594,237262309307
2003,"cck",111543,4700279,962812,6927299,1074355,11627578
2003,"che",3401273157,7011453346,109422040360,103171618730,112823313517,110183072076
