"Année","Code-ISO","Total-export-alimentaire-USD","Total-import-alimentaire-USD","Total-export-autres-USD","Total-import-autres-USD","Total-export-USD","Total-import-USD"
2005,"abw",115483591,193125505,3912507426,3004913013,4027991017,3198038518
2005,"afg",106476027,752262410,108609643,2788554285,215085670,3540816695
2005,"ago",34764470,1473905837,23140059094,8570440508,23174823564,10044346345
2005,"aia",4536903,15319242,8445303,78748109,12982206,94067351
2005,"alb",68891084,506496479,733983911,2345196715,802874995,2851693194
2005,"and",45215300,321104181,135369766,1423299018,180585066,1744403199
2005,"ant",49873846,292205955,3087376113,3869097487,3137249959,4161303442
2005,"are",3259067858,6085304706,87773339468,72336549527,91032407326,78421854233
2005,"arg",21233463696,903988580,22627916487,27941239793,43861380183,28845228373
2005,"arm",114328905,347087811,917955655,1647478144,1032284560,1994565955
2005,"asm",4889756,65206492,12047430,60765796,16937186,125972288
2005,"atf",9452578,4483443,16473803,29489389,25926381,33972832
2005,"atg",9877321,101907423,400881015,908763850,410758336,1010671273
2005,"aus",19991500909,6246642091,97114729155,117731075600,117106230064,123977717691
2005,"aut",7366264304,8039772968,103222291114,111346390173,110588555418,119386163141
2005,"aze",332681150,597744454,5130808784,4927721603,5463489934,5525466057
2005,"bdi",82453852,36907863,42172200,302377517,124626052,339285380
2005,"bel",24327482692,25860704105,235597960543,296021434323,259925443235,321882138428
2005,"ben",113319309,432942703,455916798,1435034358,569236107,1867977061
2005,"bfa",79996630,255340361,455654243,1097090666,535650873,1352431027
2005,"bgd",633445122,2001131927,10563506109,11888490040,11196951231,13889621967
2005,"bgr",1377435654,932262504,11143911905,16209608293,12521347559,17141870797
2005,"bhr",60161927,668819394,6465920116,5809403526,6526082043,6478222920
2005,"bhs",267773277,429706520,2052143558,7721424535,2319916835,8151131055
2005,"bih",156819136,1250681492,2887196295,5971241927,3044015431,7221923419
2005,"blr",1293386290,1629519250,14824129997,14490508825,16117516287,16120028075
2005,"blz",252217781,71673367,120868758,550475146,373086539,622148513
2005,"bmu",12220628,105718560,402648594,1779433576,414869222,1885152136
2005,"bol",573033641,283550428,2429195897,2809445721,3002229538,3092996149
2005,"bra",34944890334,3682806762,96546489043,76856222764,131491379377,80539029526
2005,"brb",117857236,264063156,347358602,1560835081,465215838,1824898237
2005,"brn",2351878,196425153,6151253616,1187879321,6153605494,1384304474
2005,"btn",24613719,60103625,278343517,368057187,302957236,428160812
2005,"bwa",120718839,455336605,4841588755,2747559941,4962307594,3202896546
2005,"caf",3434260,39728544,210245990,150767949,213680250,190496493
2005,"can",26904047254,18080507079,324204233279,292382026313,351108280533,310462533392
2005,"cck",216633,1180253,2268438,6273784,2485071,7454037
2005,"che",4556697955,7633850970,139440300393,136244904466,143996998348,143878755436
2005,"chl",9694412255,2129727938,33142243534,30537049008,42836655789,32666776946
2005,"chn",29224496153,21602566163,947181567609,542083123726,976406063762,563685689889
2005,"civ",3728416634,956048934,4726572212,5202228788,8454988846,6158277722
2005,"cmr",692337284,543477763,3320336152,2687536909,4012673436,3231014672
2005,"cod",51051707,380204842,1392227666,1271121810,1443279373,1651326652
2005,"cog",68890891,298514521,6234017935,1303877436,6302908826,1602391957
2005,"cok",9838456,28518837,6210542,85421440,16048998,113940277
2005,"col",5243200891,1960556147,18851879542,19594098117,24095080433,21554654264
2005,"com",21582224,45895316,8745425,109818494,30327649,155713810
2005,"cpv",24495173,137875224,83315316,340503430,107810489,478378654
