"Année","Code-ISO","Total-export-alimentaire-USD","Total-import-alimentaire-USD","Total-export-autres-USD","Total-import-autres-USD","Total-export-USD","Total-import-USD"
2004,"abw",18947467,131355869,2489148611,2238037762,2508096078,2369393631
2004,"afg",101996229,407329450,79226815,1515664496,181223044,1922993946
2004,"ago",46269818,1416017761,13986844020,5641829882,14033113838,7057847643
2004,"aia",1374992,20472334,9397260,78163290,10772252,98635624
2004,"alb",57262139,484067045,653773664,2028172316,711035803,2512239361
2004,"and",19769753,323688844,129861874,1473742415,149631627,1797431259
2004,"ant",47694437,255682175,1560397983,2673176308,1608092420,2928858483
2004,"are",2082821898,4536947480,60183652789,60700467743,62266474687,65237415223
2004,"arg",18796924621,823640133,19084207926,21328687208,37881132547,22152327341
2004,"arm",83053774,319957640,712195109,1170739725,795248883,1490697365
2004,"asm",6319586,93324013,18945395,69490964,25264981,162814977
2004,"atf",7143391,5448131,3614181,13923976,10757572,19372107
2004,"atg",10730601,54409372,166925517,440856910,177656118,495266282
2004,"aus",20247901389,5313867968,75936499211,104208390425,96184400600,109522258393
2004,"aut",6392206406,7258937370,95266192148,103149397300,101658398554,110408334670
2004,"aze",163091354,553519951,3206116827,3987271597,3369208181,4540791548
2004,"bdi",33949799,43876997,54004333,207168515,87954132,251045512
2004,"bel",23320501777,24806018301,210445725936,264867825931,233766227713,289673844232
2004,"ben",83312230,337622164,447879928,1299496122,531192158,1637118286
2004,"bfa",155563326,221758489,542980032,968320202,698543358,1190078691
2004,"bgd",602036357,2162386695,10331116659,10426453787,10933153016,12588840482
2004,"bgr",1128133537,898782841,9470393892,12801071201,10598527429,13699854042
2004,"bhr",74626616,589418499,4405278214,3850516423,4479904830,4439934922
2004,"bhs",160811838,419305642,1341387557,4633110225,1502199395,5052415867
2004,"bih",109111066,1033192243,2090125680,4238674052,2199236746,5271866295
2004,"blr",1127681604,1524253756,12621859132,14226101861,13749540736,15750355617
2004,"blz",246547750,77000029,90160719,466178392,336708469,543178421
2004,"bmu",5253543,114065313,157135199,2742056469,162388742,2856121782
2004,"bol",712790565,242817249,1762915549,2100605903,2475706114,2343423152
2004,"bra",31352719774,3458374762,76110469586,65386658624,107463189360,68845033386
